Cement_component_1,Blast Furnace Slag_component_2,Fly_Ash_component_3,Water_component_4,Superplasticizer_component_5,Coarse_Aggregate_component_6,Fine_Aggregate_component_7,Age_day,prediction
139.6,209.4,0.0,1047.0,806.9,3.0,8.06,,36.817166666666665
139.6,209.4,0.0,1047.0,806.9,180.0,44.21,,38.638333333333335
380.0,0.0,0.0,932.0,670.0,365.0,52.52,,41.69399999999999
380.0,0.0,0.0,932.0,670.0,270.0,53.3,,31.375166666666665
380.0,95.0,0.0,932.0,594.0,270.0,41.15,,36.65516666666666
342.0,38.0,0.0,932.0,670.0,180.0,52.12,,35.344
427.5,47.5,0.0,932.0,594.0,28.0,37.43,,34.829166666666666
475.0,0.0,0.0,932.0,594.0,7.0,38.6,,30.117333333333335
304.0,76.0,0.0,932.0,670.0,365.0,55.26,,41.296
266.0,114.0,0.0,932.0,670.0,365.0,52.91,,36.54866666666667
198.6,132.4,0.0,978.4,825.5,180.0,41.72,,38.096333333333334
475.0,0.0,0.0,932.0,594.0,270.0,42.13,,31.375166666666665
190.0,190.0,0.0,932.0,670.0,365.0,53.69,,43.11083333333334
237.5,237.5,0.0,932.0,594.0,270.0,38.41,,45.54533333333333
237.5,237.5,0.0,932.0,594.0,28.0,30.08,,39.13966666666666
332.5,142.5,0.0,932.0,594.0,90.0,37.72,,40.649833333333326
475.0,0.0,0.0,932.0,594.0,90.0,42.23,,29.825666666666667
237.5,237.5,0.0,932.0,594.0,180.0,36.25,,39.83233333333334
342.0,38.0,0.0,932.0,670.0,90.0,50.46,,35.6185
427.5,47.5,0.0,932.0,594.0,365.0,43.7,,36.71033333333333
237.5,237.5,0.0,932.0,594.0,365.0,39.0,,46.044833333333344
380.0,0.0,0.0,932.0,670.0,180.0,53.1,,29.542333333333335
427.5,47.5,0.0,932.0,594.0,90.0,41.54,,35.21233333333333
427.5,47.5,0.0,932.0,594.0,7.0,35.08,,33.85066666666667
349.0,0.0,0.0,1047.0,806.9,3.0,15.05,,29.305999999999994
380.0,95.0,0.0,932.0,594.0,180.0,40.76,,34.759166666666665
237.5,237.5,0.0,932.0,594.0,7.0,26.26,,39.13966666666666
380.0,95.0,0.0,932.0,594.0,7.0,32.82,,33.3815
332.5,142.5,0.0,932.0,594.0,180.0,39.78,,40.977500000000006
190.0,190.0,0.0,932.0,670.0,180.0,46.93,,41.16066666666667
237.5,237.5,0.0,932.0,594.0,90.0,33.12,,38.623
304.0,76.0,0.0,932.0,670.0,90.0,49.19,,34.80583333333333
139.6,209.4,0.0,1047.0,806.9,7.0,14.59,,37.971333333333334
198.6,132.4,0.0,978.4,825.5,7.0,14.64,,34.27633333333334
475.0,0.0,0.0,932.0,594.0,365.0,41.93,,30.674
198.6,132.4,0.0,978.4,825.5,3.0,9.13,,34.59733333333334
304.0,76.0,0.0,932.0,670.0,180.0,50.95,,34.531333333333336
332.5,142.5,0.0,932.0,594.0,28.0,33.02,,37.60783333333333
304.0,76.0,0.0,932.0,670.0,270.0,54.38,,36.47633333333333
266.0,114.0,0.0,932.0,670.0,270.0,51.73,,36.334666666666664
310.0,0.0,0.0,971.0,850.6,3.0,9.87,,28.745499999999993
190.0,190.0,0.0,932.0,670.0,270.0,50.66,,42.74933333333334
266.0,114.0,0.0,932.0,670.0,180.0,48.7,,34.9535
342.0,38.0,0.0,932.0,670.0,270.0,55.06,,37.289
139.6,209.4,0.0,1047.0,806.9,360.0,44.7,,48.06216666666668
332.5,142.5,0.0,932.0,594.0,7.0,30.28,,37.60783333333333
190.0,190.0,0.0,932.0,670.0,28.0,40.86,,41.94116666666667
485.0,0.0,0.0,1120.0,800.0,28.0,71.99,,30.018166666666666
374.0,189.2,0.0,926.1,756.7,3.0,34.4,,39.92966666666666
313.3,262.2,0.0,1046.9,611.8,3.0,28.8,,41.33966666666667
425.0,106.3,0.0,852.1,887.1,3.0,33.4,,42.46058333333333
425.0,106.3,0.0,936.0,803.7,3.0,36.3,,34.72433333333333
375.0,93.8,0.0,852.1,992.6,3.0,29.0,,39.658833333333334
475.0,118.8,0.0,852.1,781.5,3.0,37.8,,34.919999999999995
469.0,117.2,0.0,852.1,840.5,3.0,40.2,,35.30316666666666
425.0,106.3,0.0,852.1,887.1,3.0,33.4,,42.46058333333333
388.6,97.1,0.0,852.1,925.7,3.0,28.1,,39.658833333333334
531.3,0.0,0.0,852.1,893.7,3.0,41.3,,41.120666666666665
425.0,106.3,0.0,852.1,887.1,3.0,33.4,,42.46058333333333
318.8,212.5,0.0,852.1,880.4,3.0,25.2,,39.3585
401.8,94.7,0.0,946.8,852.1,3.0,41.1,,35.05166666666666
362.6,189.0,0.0,944.7,755.8,3.0,35.3,,38.85966666666666
323.7,282.8,0.0,942.7,659.9,3.0,28.3,,41.33966666666667
379.5,151.2,0.0,1134.3,605.0,3.0,28.6,,39.67133333333333
362.6,189.0,0.0,944.7,755.8,3.0,35.3,,38.85966666666666
286.3,200.9,0.0,1004.6,803.7,3.0,24.4,,38.85966666666666
362.6,189.0,0.0,944.7,755.8,3.0,35.3,,38.85966666666666
439.0,177.0,0.0,884.9,707.9,3.0,39.3,,43.145833333333336
389.9,189.0,0.0,944.7,755.8,3.0,40.6,,43.40416666666666
362.6,189.0,0.0,944.7,755.8,3.0,35.3,,38.85966666666666
337.9,189.0,0.0,944.7,755.8,3.0,24.1,,38.85966666666666
374.0,189.2,0.0,926.1,756.7,7.0,46.2,,43.40416666666666
313.3,262.2,0.0,1046.9,611.8,7.0,42.8,,44.81416666666667
425.0,106.3,0.0,852.1,887.1,7.0,49.2,,43.486916666666666
425.0,106.3,0.0,936.0,803.7,7.0,46.8,,35.30316666666666
375.0,93.8,0.0,852.1,992.6,7.0,45.7,,40.95
475.0,118.8,0.0,852.1,781.5,7.0,55.6,,35.30316666666666
469.0,117.2,0.0,852.1,840.5,7.0,54.9,,35.30316666666666
425.0,106.3,0.0,852.1,887.1,7.0,49.2,,43.486916666666666
388.6,97.1,0.0,852.1,925.7,7.0,34.9,,40.021333333333324
531.3,0.0,0.0,852.1,893.7,7.0,46.9,,41.120666666666665
425.0,106.3,0.0,852.1,887.1,7.0,49.2,,43.486916666666666
318.8,212.5,0.0,852.1,880.4,7.0,33.4,,39.3585
401.8,94.7,0.0,946.8,852.1,7.0,54.1,,35.05166666666666
362.6,189.0,0.0,944.7,755.8,7.0,55.9,,42.33416666666667
323.7,282.8,0.0,942.7,659.9,7.0,49.8,,44.81416666666667
379.5,151.2,0.0,1134.3,605.0,7.0,47.1,,43.386833333333335
362.6,189.0,0.0,944.7,755.8,7.0,55.9,,42.33416666666667
286.3,200.9,0.0,1004.6,803.7,7.0,38.0,,42.33416666666667
362.6,189.0,0.0,944.7,755.8,7.0,55.9,,42.33416666666667
439.0,177.0,0.0,884.9,707.9,7.0,56.1,,43.145833333333336
389.9,189.0,0.0,944.7,755.8,7.0,59.09,,43.40416666666666
362.6,189.0,0.0,944.7,755.8,7.0,22.9,,38.85966666666666
337.9,189.0,0.0,944.7,755.8,7.0,35.1,,38.85966666666666
374.0,189.2,0.0,926.1,756.7,28.0,61.09,,43.40416666666666
313.3,262.2,0.0,1046.9,611.8,28.0,59.8,,44.81416666666667
425.0,106.3,0.0,852.1,887.1,28.0,60.29,,43.36591666666666
425.0,106.3,0.0,936.0,803.7,28.0,61.8,,35.30316666666666
375.0,93.8,0.0,852.1,992.6,28.0,56.7,,41.36749999999999
475.0,118.8,0.0,852.1,781.5,28.0,68.3,,35.30316666666666
469.0,117.2,0.0,852.1,840.5,28.0,66.9,,35.30316666666666
425.0,106.3,0.0,852.1,887.1,28.0,60.29,,43.36591666666666
388.6,97.1,0.0,852.1,925.7,28.0,50.7,,41.36749999999999
531.3,0.0,0.0,852.1,893.7,28.0,56.4,,41.93066666666665
425.0,106.3,0.0,852.1,887.1,28.0,60.29,,43.36591666666666
318.8,212.5,0.0,852.1,880.4,28.0,55.5,,42.68066666666667
401.8,94.7,0.0,946.8,852.1,28.0,68.5,,35.05166666666666
362.6,189.0,0.0,944.7,755.8,28.0,71.3,,42.33416666666667
323.7,282.8,0.0,942.7,659.9,28.0,74.7,,44.81416666666667
379.5,151.2,0.0,1134.3,605.0,28.0,52.2,,43.386833333333335
362.6,189.0,0.0,944.7,755.8,28.0,71.3,,42.33416666666667
286.3,200.9,0.0,1004.6,803.7,28.0,67.7,,42.33416666666667
362.6,189.0,0.0,944.7,755.8,28.0,71.3,,42.33416666666667
439.0,177.0,0.0,884.9,707.9,28.0,66.0,,43.145833333333336
389.9,189.0,0.0,944.7,755.8,28.0,74.5,,43.40416666666666
362.6,189.0,0.0,944.7,755.8,28.0,71.3,,42.33416666666667
337.9,189.0,0.0,944.7,755.8,28.0,49.9,,42.33416666666667
374.0,189.2,0.0,926.1,756.7,56.0,63.4,,43.40416666666666
313.3,262.2,0.0,1046.9,611.8,56.0,64.9,,44.81416666666667
425.0,106.3,0.0,852.1,887.1,56.0,64.3,,43.37308333333333
425.0,106.3,0.0,936.0,803.7,56.0,64.9,,35.31033333333333
375.0,93.8,0.0,852.1,992.6,56.0,60.2,,41.36749999999999
475.0,118.8,0.0,852.1,781.5,56.0,72.3,,35.31033333333333
469.0,117.2,0.0,852.1,840.5,56.0,69.3,,35.31033333333333
425.0,106.3,0.0,852.1,887.1,56.0,64.3,,43.37308333333333
388.6,97.1,0.0,852.1,925.7,56.0,55.2,,41.37466666666667
531.3,0.0,0.0,852.1,893.7,56.0,58.8,,41.93066666666665
425.0,106.3,0.0,852.1,887.1,56.0,64.3,,43.37308333333333
318.8,212.5,0.0,852.1,880.4,56.0,66.1,,42.68066666666667
401.8,94.7,0.0,946.8,852.1,56.0,73.7,,35.05883333333333
362.6,189.0,0.0,944.7,755.8,56.0,77.3,,42.33416666666667
323.7,282.8,0.0,942.7,659.9,56.0,80.2,,44.81416666666667
379.5,151.2,0.0,1134.3,605.0,56.0,54.9,,43.386833333333335
362.6,189.0,0.0,944.7,755.8,56.0,77.3,,42.33416666666667
286.3,200.9,0.0,1004.6,803.7,56.0,72.99,,42.33416666666667
362.6,189.0,0.0,944.7,755.8,56.0,77.3,,42.33416666666667
439.0,177.0,0.0,884.9,707.9,56.0,71.7,,43.145833333333336
389.9,189.0,0.0,944.7,755.8,56.0,79.4,,43.40416666666666
362.6,189.0,0.0,944.7,755.8,56.0,77.3,,42.33416666666667
337.9,189.0,0.0,944.7,755.8,56.0,59.89,,42.33416666666667
374.0,189.2,0.0,926.1,756.7,91.0,64.9,,42.8875
313.3,262.2,0.0,1046.9,611.8,91.0,66.6,,44.29750000000001
425.0,106.3,0.0,852.1,887.1,91.0,65.2,,43.37308333333333
425.0,106.3,0.0,936.0,803.7,91.0,66.7,,35.31033333333333
375.0,93.8,0.0,852.1,992.6,91.0,62.5,,41.36749999999999
475.0,118.8,0.0,852.1,781.5,91.0,74.19,,35.31033333333333
469.0,117.2,0.0,852.1,840.5,91.0,70.7,,35.31033333333333
425.0,106.3,0.0,852.1,887.1,91.0,65.2,,43.37308333333333
388.6,97.1,0.0,852.1,925.7,91.0,57.6,,41.37466666666667
531.3,0.0,0.0,852.1,893.7,91.0,59.2,,41.93066666666665
425.0,106.3,0.0,852.1,887.1,91.0,65.2,,43.37308333333333
318.8,212.5,0.0,852.1,880.4,91.0,68.1,,42.164
401.8,94.7,0.0,946.8,852.1,91.0,75.5,,35.05883333333333
362.6,189.0,0.0,944.7,755.8,91.0,79.3,,41.8175
379.5,151.2,0.0,1134.3,605.0,91.0,56.5,,43.386833333333335
362.6,189.0,0.0,944.7,755.8,91.0,79.3,,41.8175
286.3,200.9,0.0,1004.6,803.7,91.0,76.8,,41.8175
362.6,189.0,0.0,944.7,755.8,91.0,79.3,,41.8175
439.0,177.0,0.0,884.9,707.9,91.0,73.3,,42.8875
389.9,189.0,0.0,944.7,755.8,91.0,82.6,,42.8875
362.6,189.0,0.0,944.7,755.8,91.0,79.3,,41.8175
337.9,189.0,0.0,944.7,755.8,91.0,67.8,,41.8175
222.4,0.0,96.7,967.1,870.3,3.0,11.58,,30.492166666666673
222.4,0.0,96.7,967.1,870.3,14.0,24.45,,30.750500000000006
222.4,0.0,96.7,967.1,870.3,28.0,24.89,,30.794333333333338
222.4,0.0,96.7,967.1,870.3,56.0,29.45,,30.607499999999998
222.4,0.0,96.7,967.1,870.3,100.0,40.71,,31.02316666666667
233.8,0.0,94.6,947.0,852.2,3.0,10.38,,30.168666666666674
233.8,0.0,94.6,947.0,852.2,14.0,22.14,,30.427000000000003
233.8,0.0,94.6,947.0,852.2,28.0,22.84,,30.47083333333334
233.8,0.0,94.6,947.0,852.2,56.0,27.66,,30.284
233.8,0.0,94.6,947.0,852.2,100.0,34.56,,30.503333333333337
194.7,0.0,100.5,1006.4,905.9,3.0,12.45,,30.492166666666673
194.7,0.0,100.5,1006.4,905.9,14.0,24.99,,30.750500000000006
194.7,0.0,100.5,1006.4,905.9,28.0,25.72,,30.794333333333338
194.7,0.0,100.5,1006.4,905.9,56.0,33.96,,30.988666666666667
194.7,0.0,100.5,1006.4,905.9,100.0,37.34,,30.640000000000004
190.7,0.0,125.4,1090.0,804.0,3.0,15.04,,30.750500000000006
190.7,0.0,125.4,1090.0,804.0,14.0,21.06,,30.750500000000006
190.7,0.0,125.4,1090.0,804.0,28.0,26.4,,30.794333333333338
190.7,0.0,125.4,1090.0,804.0,56.0,35.34,,30.988666666666667
190.7,0.0,125.4,1090.0,804.0,100.0,40.57,,31.02316666666667
212.1,0.0,121.6,1057.6,779.3,3.0,12.47,,30.492166666666673
212.1,0.0,121.6,1057.6,779.3,14.0,20.92,,30.750500000000006
212.1,0.0,121.6,1057.6,779.3,28.0,24.9,,30.794333333333338
212.1,0.0,121.6,1057.6,779.3,56.0,34.2,,30.988666666666667
212.1,0.0,121.6,1057.6,779.3,100.0,39.61,,31.02316666666667
230.0,0.0,118.3,1029.4,758.6,3.0,10.03,,30.492166666666673
230.0,0.0,118.3,1029.4,758.6,14.0,20.08,,30.750500000000006
230.0,0.0,118.3,1029.4,758.6,28.0,24.48,,30.794333333333338
230.0,0.0,118.3,1029.4,758.6,56.0,31.54,,30.607499999999998
230.0,0.0,118.3,1029.4,758.6,100.0,35.34,,30.922833333333337
190.3,0.0,125.2,1088.1,802.6,3.0,9.45,,30.492166666666673
190.3,0.0,125.2,1088.1,802.6,14.0,22.72,,30.750500000000006
190.3,0.0,125.2,1088.1,802.6,28.0,28.47,,30.794333333333338
190.3,0.0,125.2,1088.1,802.6,56.0,38.56,,31.089
190.3,0.0,125.2,1088.1,802.6,100.0,40.39,,31.02316666666667
166.1,0.0,163.3,1058.6,780.1,3.0,10.76,,30.31850000000001
166.1,0.0,163.3,1058.6,780.1,14.0,25.48,,30.576833333333344
166.1,0.0,163.3,1058.6,780.1,28.0,21.54,,30.620666666666676
166.1,0.0,163.3,1058.6,780.1,56.0,28.63,,30.433833333333336
166.1,0.0,163.3,1058.6,780.1,100.0,33.54,,30.56233333333334
168.0,42.1,163.8,1058.7,780.1,3.0,7.75,,30.98
168.0,42.1,163.8,1058.7,780.1,14.0,17.82,,32.013333333333335
168.0,42.1,163.8,1058.7,780.1,28.0,24.24,,32.013333333333335
168.0,42.1,163.8,1058.7,780.1,56.0,32.85,,32.013333333333335
168.0,42.1,163.8,1058.7,780.1,100.0,39.23,,32.80116666666667
213.7,98.1,24.5,1065.8,785.4,3.0,18.0,,33.21
213.7,98.1,24.5,1065.8,785.4,14.0,30.39,,33.3815
213.7,98.1,24.5,1065.8,785.4,28.0,45.71,,34.74316666666667
213.7,98.1,24.5,1065.8,785.4,56.0,50.77,,34.75033333333333
213.7,98.1,24.5,1065.8,785.4,100.0,53.9,,35.12233333333334
213.8,98.1,24.5,1066.0,785.5,3.0,13.18,,33.21
213.8,98.1,24.5,1066.0,785.5,14.0,17.84,,33.3815
213.8,98.1,24.5,1066.0,785.5,28.0,40.23,,34.74316666666667
213.8,98.1,24.5,1066.0,785.5,56.0,47.13,,34.75033333333333
213.8,98.1,24.5,1066.0,785.5,100.0,49.97,,35.12233333333334
229.7,0.0,118.2,1028.1,757.6,3.0,13.36,,30.750500000000006
229.7,0.0,118.2,1028.1,757.6,14.0,22.32,,30.750500000000006
229.7,0.0,118.2,1028.1,757.6,28.0,24.54,,30.794333333333338
229.7,0.0,118.2,1028.1,757.6,56.0,31.35,,30.607499999999998
229.7,0.0,118.2,1028.1,757.6,100.0,40.86,,31.02316666666667
238.1,0.0,94.1,949.9,847.0,3.0,19.93,,30.427000000000003
238.1,0.0,94.1,949.9,847.0,14.0,25.69,,30.427000000000003
238.1,0.0,94.1,949.9,847.0,28.0,30.23,,30.47083333333334
238.1,0.0,94.1,949.9,847.0,56.0,39.59,,30.669500000000006
238.1,0.0,94.1,949.9,847.0,100.0,44.3,,30.60366666666667
250.0,0.0,95.7,956.9,861.2,3.0,13.82,,30.427000000000003
250.0,0.0,95.7,956.9,861.2,14.0,24.92,,30.427000000000003
250.0,0.0,95.7,956.9,861.2,28.0,29.22,,30.47083333333334
250.0,0.0,95.7,956.9,861.2,56.0,38.33,,30.669500000000006
250.0,0.0,95.7,956.9,861.2,100.0,42.35,,30.60366666666667
212.5,0.0,100.4,1007.8,903.6,3.0,13.54,,30.750500000000006
212.5,0.0,100.4,1007.8,903.6,14.0,26.31,,30.750500000000006
212.5,0.0,100.4,1007.8,903.6,28.0,31.64,,30.794333333333338
212.5,0.0,100.4,1007.8,903.6,56.0,42.55,,31.089
212.5,0.0,100.4,1007.8,903.6,100.0,42.92,,31.02316666666667
212.6,0.0,100.4,1003.8,903.8,3.0,13.33,,30.492166666666673
212.6,0.0,100.4,1003.8,903.8,14.0,25.37,,30.750500000000006
212.6,0.0,100.4,1003.8,903.8,28.0,37.4,,30.98866666666667
212.6,0.0,100.4,1003.8,903.8,56.0,44.4,,31.089
212.6,0.0,100.4,1003.8,903.8,100.0,47.74,,31.02316666666667
212.0,0.0,124.8,1085.4,799.5,3.0,19.52,,30.750500000000006
212.0,0.0,124.8,1085.4,799.5,14.0,31.35,,30.750500000000006
212.0,0.0,124.8,1085.4,799.5,28.0,38.5,,31.371833333333335
212.0,0.0,124.8,1085.4,799.5,56.0,45.08,,31.089
212.0,0.0,124.8,1085.4,799.5,100.0,47.82,,31.02316666666667
231.8,0.0,121.6,1056.4,778.5,3.0,15.44,,30.427000000000003
231.8,0.0,121.6,1056.4,778.5,14.0,26.77,,30.427000000000003
231.8,0.0,121.6,1056.4,778.5,28.0,33.73,,30.852000000000004
231.8,0.0,121.6,1056.4,778.5,56.0,42.7,,30.669500000000006
231.8,0.0,121.6,1056.4,778.5,100.0,45.84,,30.60366666666667
251.4,0.0,118.3,1028.4,757.7,3.0,17.22,,30.427000000000003
251.4,0.0,118.3,1028.4,757.7,14.0,29.93,,30.427000000000003
251.4,0.0,118.3,1028.4,757.7,28.0,29.65,,30.47083333333334
251.4,0.0,118.3,1028.4,757.7,56.0,36.97,,30.286333333333335
251.4,0.0,118.3,1028.4,757.7,100.0,43.58,,30.60366666666667
251.4,0.0,118.3,1028.4,757.7,3.0,13.12,,30.168666666666674
251.4,0.0,118.3,1028.4,757.7,14.0,24.43,,30.427000000000003
251.4,0.0,118.3,1028.4,757.7,28.0,32.66,,30.37483333333334
251.4,0.0,118.3,1028.4,757.7,56.0,36.64,,30.286333333333335
251.4,0.0,118.3,1028.4,757.7,100.0,44.21,,30.60366666666667
181.4,0.0,167.0,1055.6,777.8,3.0,13.62,,30.576833333333344
181.4,0.0,167.0,1055.6,777.8,14.0,21.6,,30.576833333333344
181.4,0.0,167.0,1055.6,777.8,28.0,27.77,,30.620666666666676
181.4,0.0,167.0,1055.6,777.8,56.0,35.57,,30.815000000000005
181.4,0.0,167.0,1055.6,777.8,100.0,45.37,,30.371666666666663
182.0,45.2,122.0,1059.4,780.7,3.0,7.32,,30.721666666666682
182.0,45.2,122.0,1059.4,780.7,14.0,21.5,,32.27166666666667
182.0,45.2,122.0,1059.4,780.7,28.0,31.27,,32.27166666666667
182.0,45.2,122.0,1059.4,780.7,56.0,43.5,,33.0595
182.0,45.2,122.0,1059.4,780.7,100.0,48.67,,33.0595
168.9,42.2,124.3,1080.8,796.2,3.0,7.4,,30.98000000000001
168.9,42.2,124.3,1080.8,796.2,14.0,23.51,,32.013333333333335
168.9,42.2,124.3,1080.8,796.2,28.0,31.12,,32.013333333333335
168.9,42.2,124.3,1080.8,796.2,56.0,39.15,,32.80116666666667
168.9,42.2,124.3,1080.8,796.2,100.0,48.15,,32.80116666666667
290.4,0.0,96.2,961.2,865.0,3.0,22.5,,30.427000000000003
290.4,0.0,96.2,961.2,865.0,14.0,34.67,,30.808166666666672
290.4,0.0,96.2,961.2,865.0,28.0,34.74,,30.852000000000004
290.4,0.0,96.2,961.2,865.0,56.0,45.08,,30.669500000000006
290.4,0.0,96.2,961.2,865.0,100.0,48.97,,30.60366666666667
277.1,0.0,97.4,973.9,875.6,3.0,23.14,,30.427000000000003
277.1,0.0,97.4,973.9,875.6,14.0,41.89,,30.90850000000001
277.1,0.0,97.4,973.9,875.6,28.0,48.28,,30.952333333333343
277.1,0.0,97.4,973.9,875.6,56.0,51.04,,30.669500000000006
277.1,0.0,97.4,973.9,875.6,100.0,55.64,,30.60366666666667
295.7,0.0,95.6,955.1,859.2,3.0,22.95,,30.427000000000003
295.7,0.0,95.6,955.1,859.2,14.0,35.23,,30.808166666666672
295.7,0.0,95.6,955.1,859.2,28.0,39.94,,30.952333333333343
295.7,0.0,95.6,955.1,859.2,56.0,48.72,,30.669500000000006
295.7,0.0,95.6,955.1,859.2,100.0,52.04,,30.60366666666667
251.8,0.0,99.9,1006.0,899.8,3.0,21.02,,30.427000000000003
251.8,0.0,99.9,1006.0,899.8,14.0,33.36,,30.808166666666672
251.8,0.0,99.9,1006.0,899.8,28.0,33.94,,30.852000000000004
251.8,0.0,99.9,1006.0,899.8,56.0,44.14,,30.669500000000006
251.8,0.0,99.9,1006.0,899.8,100.0,45.37,,30.60366666666667
249.1,0.0,98.8,987.8,889.0,3.0,15.36,,30.427000000000003
249.1,0.0,98.8,987.8,889.0,14.0,28.68,,30.427000000000003
249.1,0.0,98.8,987.8,889.0,28.0,30.85,,30.47083333333334
249.1,0.0,98.8,987.8,889.0,56.0,42.03,,30.669500000000006
249.1,0.0,98.8,987.8,889.0,100.0,51.06,,30.60366666666667
252.3,0.0,98.8,987.8,889.0,3.0,21.78,,30.427000000000003
252.3,0.0,98.8,987.8,889.0,14.0,42.29,,30.90850000000001
252.3,0.0,98.8,987.8,889.0,28.0,50.6,,30.952333333333343
252.3,0.0,98.8,987.8,889.0,56.0,55.83,,30.669500000000006
252.3,0.0,98.8,987.8,889.0,100.0,60.95,,30.60366666666667
246.8,0.0,125.1,1086.8,800.9,3.0,23.52,,30.427000000000003
246.8,0.0,125.1,1086.8,800.9,14.0,42.22,,30.90850000000001
246.8,0.0,125.1,1086.8,800.9,28.0,52.5,,30.952333333333343
246.8,0.0,125.1,1086.8,800.9,56.0,60.32,,30.669500000000006
246.8,0.0,125.1,1086.8,800.9,100.0,66.42,,30.60366666666667
275.1,0.0,121.4,1053.6,777.5,3.0,23.8,,30.427000000000003
275.1,0.0,121.4,1053.6,777.5,14.0,38.77,,30.90850000000001
275.1,0.0,121.4,1053.6,777.5,28.0,51.33,,30.952333333333343
275.1,0.0,121.4,1053.6,777.5,56.0,56.85,,30.669500000000006
275.1,0.0,121.4,1053.6,777.5,100.0,58.61,,30.60366666666667
297.2,0.0,117.5,1022.8,753.5,3.0,21.91,,30.427000000000003
297.2,0.0,117.5,1022.8,753.5,14.0,36.99,,30.52533333333334
297.2,0.0,117.5,1022.8,753.5,28.0,47.4,,30.952333333333343
297.2,0.0,117.5,1022.8,753.5,56.0,51.96,,30.669500000000006
297.2,0.0,117.5,1022.8,753.5,100.0,56.74,,30.60366666666667
213.7,0.0,174.7,1053.5,776.4,3.0,17.57,,30.750500000000006
213.7,0.0,174.7,1053.5,776.4,14.0,33.73,,31.22766666666667
213.7,0.0,174.7,1053.5,776.4,28.0,40.15,,31.371833333333335
213.7,0.0,174.7,1053.5,776.4,56.0,46.64,,31.089
213.7,0.0,174.7,1053.5,776.4,100.0,50.08,,31.02316666666667
213.5,0.0,174.2,1052.3,775.5,3.0,17.37,,30.750500000000006
213.5,0.0,174.2,1052.3,775.5,14.0,33.7,,31.22766666666667
213.5,0.0,174.2,1052.3,775.5,28.0,45.94,,31.371833333333335
213.5,0.0,174.2,1052.3,775.5,56.0,51.43,,31.089
213.5,0.0,174.2,1052.3,775.5,100.0,59.3,,31.02316666666667
277.2,97.8,24.5,1061.7,782.5,3.0,30.45,,33.21
277.2,97.8,24.5,1061.7,782.5,14.0,47.71,,34.74316666666667
277.2,97.8,24.5,1061.7,782.5,28.0,63.14,,34.74316666666667
277.2,97.8,24.5,1061.7,782.5,56.0,66.82,,34.75033333333333
277.2,97.8,24.5,1061.7,782.5,100.0,66.95,,34.75033333333333
218.2,54.6,123.8,1075.7,792.7,3.0,27.42,,33.85066666666667
218.2,54.6,123.8,1075.7,792.7,14.0,35.96,,34.19783333333333
218.2,54.6,123.8,1075.7,792.7,28.0,55.51,,35.21233333333333
218.2,54.6,123.8,1075.7,792.7,56.0,61.99,,35.21233333333333
218.2,54.6,123.8,1075.7,792.7,100.0,63.53,,35.21233333333333
214.9,53.8,121.9,1014.3,780.6,3.0,18.02,,33.67916666666667
214.9,53.8,121.9,1014.3,780.6,14.0,38.6,,35.21233333333333
214.9,53.8,121.9,1014.3,780.6,28.0,52.2,,35.21233333333333
214.9,53.8,121.9,1014.3,780.6,56.0,53.96,,35.21233333333333
214.9,53.8,121.9,1014.3,780.6,100.0,56.63,,35.21233333333333
218.9,0.0,124.1,1078.7,794.9,3.0,15.34,,30.750500000000006
218.9,0.0,124.1,1078.7,794.9,14.0,26.05,,30.750500000000006
218.9,0.0,124.1,1078.7,794.9,28.0,30.22,,30.794333333333338
218.9,0.0,124.1,1078.7,794.9,56.0,37.27,,30.705833333333334
218.9,0.0,124.1,1078.7,794.9,100.0,46.23,,31.02316666666667
376.0,0.0,0.0,1003.5,762.4,3.0,16.28,,29.305999999999994
376.0,0.0,0.0,1003.5,762.4,14.0,25.62,,29.305999999999994
376.0,0.0,0.0,1003.5,762.4,28.0,31.97,,29.34983333333333
376.0,0.0,0.0,1003.5,762.4,56.0,36.3,,29.352166666666665
376.0,0.0,0.0,1003.5,762.4,100.0,43.06,,29.825666666666667
500.0,0.0,0.0,966.0,853.0,28.0,67.57,,43.978500000000004
475.0,0.0,59.0,1098.0,641.0,28.0,57.23,,30.57866666666667
315.0,137.0,0.0,1130.0,745.0,28.0,81.75,,39.547000000000004
505.0,0.0,60.0,1030.0,630.0,28.0,64.02,,30.57866666666667
451.0,0.0,0.0,1030.0,745.0,28.0,78.8,,30.018166666666666
516.0,0.0,0.0,801.0,802.0,28.0,41.37,,30.018166666666666
520.0,0.0,0.0,855.0,855.0,28.0,60.28,,43.978500000000004
528.0,0.0,0.0,920.0,720.0,28.0,56.83,,30.018166666666666
520.0,0.0,0.0,870.0,805.0,28.0,51.02,,30.018166666666666
385.0,0.0,136.0,903.0,768.0,28.0,55.55,,30.57866666666667
500.1,0.0,0.0,1124.4,613.2,28.0,44.13,,30.018166666666666
450.1,50.0,0.0,1124.4,613.2,28.0,39.38,,35.21233333333333
397.0,17.2,158.0,967.0,633.0,28.0,55.65,,33.3205
333.0,17.5,163.0,996.0,652.0,28.0,47.28,,33.3205
334.0,17.6,158.0,967.0,633.0,28.0,44.33,,33.3205
405.0,0.0,0.0,1120.0,695.0,28.0,52.3,,30.018166666666666
200.0,200.0,0.0,1145.0,660.0,28.0,49.25,,41.94116666666667
